policy_id,title,department,category,security_domain,classification,risk_level,owner,effective_date,review_date,word_count,char_count,sha256,filepath,keywords
HR-LVE-008,Leave Approval Procedure,Human Resources,Leave_Management,Leave Management,Internal,Low,HR Operations,2026-05-30,2027-05-30,257,2762,f061de6674c17947855eb2d78eda4ecb062a0142295f07d7ccf69dbc31201517,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Human_Resources\Leave_Management\HR-LVE-008.txt,"HR, attendance, benefits, employee, human resources, leave, performance, records, recruitment, training"
HR-LVE-009,Employee Leave Policy,Human Resources,Leave_Management,Leave Management,Internal,Low,HR Operations,2026-06-06,2027-06-06,256,2740,097c915765cff134d625344e2e3096f87e8a02760001fdac77504206a78c02d5,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Human_Resources\Leave_Management\HR-LVE-009.txt,"HR, attendance, benefits, employee, human resources, leave, performance, records, recruitment, training"
HR-LVE-010,Leave Management Policy,Human Resources,Leave_Management,Leave Management,Internal,Low,HR Operations,2026-02-05,2027-02-05,253,2727,faab112de5635628727a7896be34d6fe2f33cfbbfd923b99f073cec7b19c4f4a,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Human_Resources\Leave_Management\HR-LVE-010.txt,"HR, attendance, benefits, employee, human resources, leave, performance, records, recruitment, training"
HR-LVE-011,Employee Leave Policy,Human Resources,Leave_Management,Leave Management,Internal,Low,HR Operations,2026-05-18,2027-05-18,255,2738,2d5117f8376c5c0e772ad0669ced8025ab8d0b775d6dbbc8d781bcc79dbba090,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Human_Resources\Leave_Management\HR-LVE-011.txt,"HR, attendance, benefits, employee, human resources, leave, performance, records, recruitment, training"
HR-LVE-012,Leave Governance Standard,Human Resources,Leave_Management,Leave Management,Internal,Low,HR Operations,2026-04-17,2027-04-17,254,2749,c1b6dc25727081eaf76a416a2a351b82dffc24bf26af8292f675b550579b91fc,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Human_Resources\Leave_Management\HR-LVE-012.txt,"HR, attendance, benefits, employee, human resources, leave, performance, records, recruitment, training"
HR-LVE-013,Annual Leave Standard,Human Resources,Leave_Management,Leave Management,Internal,Low,HR Operations,2026-06-26,2027-06-26,256,2752,0640698dbee74efe14b747f226c8a1cd2220f3960a5f3964f71b7c4ab4e748cb,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Human_Resources\Leave_Management\HR-LVE-013.txt,"HR, attendance, benefits, employee, human resources, leave, performance, records, recruitment, training"
HR-LVE-014,Annual Leave Standard,Human Resources,Leave_Management,Leave Management,Internal,Low,HR Operations,2026-06-25,2027-06-25,253,2755,14adfc7b96f017d021bb6486c2f8d1e1f81347cd30f7f2f6274ef4bee36ec4c4,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Human_Resources\Leave_Management\HR-LVE-014.txt,"HR, attendance, benefits, employee, human resources, leave, performance, records, recruitment, training"
HR-LVE-015,Leave Management Policy,Human Resources,Leave_Management,Leave Management,Internal,Low,HR Operations,2026-02-18,2027-02-18,255,2730,feb2b3e62c300437db94b58b0be001d29356cefc796638dac8de6dd3c2b6f02d,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Human_Resources\Leave_Management\HR-LVE-015.txt,"HR, attendance, benefits, employee, human resources, leave, performance, records, recruitment, training"
HR-LVE-016,Employee Leave Policy,Human Resources,Leave_Management,Leave Management,Internal,Low,HR Operations,2026-03-27,2027-03-27,259,2742,06e8f98749952daf8c9b683bbdbba064bbfda6b1cba091b162d166de59c37aed,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Human_Resources\Leave_Management\HR-LVE-016.txt,"HR, attendance, benefits, employee, human resources, leave, performance, records, recruitment, training"
HR-LVE-017,Employee Leave Policy,Human Resources,Leave_Management,Leave Management,Internal,Low,HR Operations,2026-05-31,2027-05-31,256,2736,fbc8f2da989c4004ad22ee786bcbf9350f183c59611f38d97a2a066dfe8c2e3f,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Human_Resources\Leave_Management\HR-LVE-017.txt,"HR, attendance, benefits, employee, human resources, leave, performance, records, recruitment, training"
HR-LVE-018,Employee Leave Policy,Human Resources,Leave_Management,Leave Management,Internal,Low,HR Operations,2026-02-07,2027-02-07,257,2745,145ef3baf5b7621766591b7ca2198d367ad60411979c0c12b543b87e82b4bedf,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Human_Resources\Leave_Management\HR-LVE-018.txt,"HR, attendance, benefits, employee, human resources, leave, performance, records, recruitment, training"
HR-LVE-019,Annual Leave Standard,Human Resources,Leave_Management,Leave Management,Internal,Low,HR Operations,2026-01-04,2027-01-04,254,2725,1b9981b311ac62670fdfaff43bc71a8e92136ecd7ce0c648d84a530a8f657009,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Human_Resources\Leave_Management\HR-LVE-019.txt,"HR, attendance, benefits, employee, human resources, leave, performance, records, recruitment, training"
HR-LVE-020,Employee Leave Policy,Human Resources,Leave_Management,Leave Management,Internal,Low,HR Operations,2026-01-14,2027-01-14,254,2716,f4fc83d08e6f3c93ff5ae8efeeffa2c7457700979b99f098e88fda0c230bc7bc,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Human_Resources\Leave_Management\HR-LVE-020.txt,"HR, attendance, benefits, employee, human resources, leave, performance, records, recruitment, training"
HR-LVE-021,Paid Leave Administration Policy,Human Resources,Leave_Management,Leave Management,Internal,Low,HR Operations,2026-04-03,2027-04-03,260,2777,fa6cf279c636d510a13972934094fe01ee4f49afb66dd81acbcf9a26424427d7,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Human_Resources\Leave_Management\HR-LVE-021.txt,"HR, attendance, benefits, employee, human resources, leave, performance, records, recruitment, training"
HR-LVE-022,Paid Leave Administration Policy,Human Resources,Leave_Management,Leave Management,Internal,Low,HR Operations,2026-06-18,2027-06-18,258,2748,37c3550b3c8e6c89822e997d6440a72b28bd2e758f5a44f0c55a65828c496ffe,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Human_Resources\Leave_Management\HR-LVE-022.txt,"HR, attendance, benefits, employee, human resources, leave, performance, records, recruitment, training"
HR-LVE-023,Leave Governance Standard,Human Resources,Leave_Management,Leave Management,Internal,Low,HR Operations,2026-04-20,2027-04-20,259,2767,0f552fba9a321402e5d692ae9523fb105ec70392e38093b7b9b35ce34ff1242c,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Human_Resources\Leave_Management\HR-LVE-023.txt,"HR, attendance, benefits, employee, human resources, leave, performance, records, recruitment, training"
HR-LVE-024,Employee Leave Policy,Human Resources,Leave_Management,Leave Management,Internal,Low,HR Operations,2026-06-05,2027-06-05,255,2759,bea51e0ed581d68664f1cbac410d6aa4eec76ec221d5b02fa56b1de6827d4db4,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Human_Resources\Leave_Management\HR-LVE-024.txt,"HR, attendance, benefits, employee, human resources, leave, performance, records, recruitment, training"
HR-LVE-025,Paid Leave Administration Policy,Human Resources,Leave_Management,Leave Management,Internal,Low,HR Operations,2026-04-08,2027-04-08,258,2768,1068a7c69842b829533432c498e74034c29554b2d9dbb140ba0d060d11c65219,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Human_Resources\Leave_Management\HR-LVE-025.txt,"HR, attendance, benefits, employee, human resources, leave, performance, records, recruitment, training"
HR-PRF-001,Performance Management Policy,Human Resources,Performance_Management,Performance Management,Internal,Medium,HR Performance Team,2026-01-02,2027-01-02,260,2786,9da81a210de03fa447e85f43c9fc8f9ac77dc5c50bd54651b4f110020b51f017,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Human_Resources\Performance_Management\HR-PRF-001.txt,"HR, KPI, attendance, benefits, employee, goals, human resources, leave, performance, records, recruitment, review, training"
HR-PRF-002,Goal Management Policy,Human Resources,Performance_Management,Performance Management,Internal,Medium,HR Performance Team,2026-05-16,2027-05-16,260,2774,eaa363e9e547733678fd30f3a1bd1893a972081237617536644ba7b019e2b860,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Human_Resources\Performance_Management\HR-PRF-002.txt,"HR, KPI, attendance, benefits, employee, goals, human resources, leave, performance, records, recruitment, review, training"
HR-PRF-003,Employee Performance Review Policy,Human Resources,Performance_Management,Performance Management,Internal,Medium,HR Performance Team,2026-01-13,2027-01-13,258,2772,590185032d30f383837a97819e4eee45904a26a6646ef1d5567414fec81b20a3,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Human_Resources\Performance_Management\HR-PRF-003.txt,"HR, KPI, attendance, benefits, employee, goals, human resources, leave, performance, records, recruitment, review, training"
HR-PRF-004,Performance Assessment Procedure,Human Resources,Performance_Management,Performance Management,Internal,Medium,HR Performance Team,2026-05-08,2027-05-08,259,2809,070480264a6d079794945d37670bd5dcd11793cfa940a3439728f43d9e37aad4,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Human_Resources\Performance_Management\HR-PRF-004.txt,"HR, KPI, attendance, benefits, employee, goals, human resources, leave, performance, records, recruitment, review, training"
HR-PRF-005,Performance Evaluation Standard,Human Resources,Performance_Management,Performance Management,Internal,Medium,HR Performance Team,2026-02-06,2027-02-06,258,2769,133f6ba234c032d30ae766812fb4899baafedb2d3f8c38e7502cc16be9e9a760,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Human_Resources\Performance_Management\HR-PRF-005.txt,"HR, KPI, attendance, benefits, employee, goals, human resources, leave, performance, records, recruitment, review, training"
HR-PRF-006,Employee Performance Review Policy,Human Resources,Performance_Management,Performance Management,Internal,Medium,HR Performance Team,2026-04-17,2027-04-17,258,2786,4ef18232fe2b55f80c5cadd43c5996db139c88852c2a117b240a6b52b3ecd4c0,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Human_Resources\Performance_Management\HR-PRF-006.txt,"HR, KPI, attendance, benefits, employee, goals, human resources, leave, performance, records, recruitment, review, training"
HR-PRF-007,Performance Assessment Procedure,Human Resources,Performance_Management,Performance Management,Internal,Medium,HR Performance Team,2026-05-10,2027-05-10,259,2792,8d3ee41d357a935c3cdab96291ce164fc48d3b180e6864df8d3287e5bc01257f,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Human_Resources\Performance_Management\HR-PRF-007.txt,"HR, KPI, attendance, benefits, employee, goals, human resources, leave, performance, records, recruitment, review, training"
HR-PRF-008,Performance Evaluation Standard,Human Resources,Performance_Management,Performance Management,Internal,Medium,HR Performance Team,2026-04-10,2027-04-10,257,2773,b47996c0426b211d6622e877f240cbc071f96ba130bba2050bfbe0cf81661725,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Human_Resources\Performance_Management\HR-PRF-008.txt,"HR, KPI, attendance, benefits, employee, goals, human resources, leave, performance, records, recruitment, review, training"
HR-PRF-009,Performance Governance Standard,Human Resources,Performance_Management,Performance Management,Internal,Medium,HR Performance Team,2026-03-03,2027-03-03,260,2812,fdbdbac76d3454016c9b6500c6c4640ddb3633821d2f8b4dd100ea7d271e54bd,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Human_Resources\Performance_Management\HR-PRF-009.txt,"HR, KPI, attendance, benefits, employee, goals, human resources, leave, performance, records, recruitment, review, training"
HR-PRF-010,Performance Evaluation Standard,Human Resources,Performance_Management,Performance Management,Internal,Medium,HR Performance Team,2026-01-12,2027-01-12,257,2776,7195bfc01c8dc86516ddbe5666aed71573feceda73beb7e2e7c0c07faad56ad9,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Human_Resources\Performance_Management\HR-PRF-010.txt,"HR, KPI, attendance, benefits, employee, goals, human resources, leave, performance, records, recruitment, review, training"
HR-PRF-011,Goal Management Policy,Human Resources,Performance_Management,Performance Management,Internal,Medium,HR Performance Team,2026-06-28,2027-06-28,257,2764,51fea9c50e7ebd8e486172dcf40529f91c508a9d0a718cb25af1d9f554ed0ddf,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Human_Resources\Performance_Management\HR-PRF-011.txt,"HR, KPI, attendance, benefits, employee, goals, human resources, leave, performance, records, recruitment, review, training"
HR-PRF-012,Performance Evaluation Standard,Human Resources,Performance_Management,Performance Management,Internal,Medium,HR Performance Team,2026-01-10,2027-01-10,258,2778,587361c337d96f8f5438f1ef575aec6d2aed82aedfe8f6ae32e6cdf0da74bf10,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Human_Resources\Performance_Management\HR-PRF-012.txt,"HR, KPI, attendance, benefits, employee, goals, human resources, leave, performance, records, recruitment, review, training"
HR-PRF-013,Goal Management Policy,Human Resources,Performance_Management,Performance Management,Internal,Medium,HR Performance Team,2026-05-12,2027-05-12,256,2768,0c02c6fe8174429dd14c0eeb3eb3bbf570443bf103d3f0fa15dc4e49af07027e,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Human_Resources\Performance_Management\HR-PRF-013.txt,"HR, KPI, attendance, benefits, employee, goals, human resources, leave, performance, records, recruitment, review, training"
HR-PRF-014,Performance Evaluation Standard,Human Resources,Performance_Management,Performance Management,Internal,Medium,HR Performance Team,2026-03-15,2027-03-15,259,2792,607e6e3135396717baa92e57d52321a7b897d8739ff45265718511498f334f17,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Human_Resources\Performance_Management\HR-PRF-014.txt,"HR, KPI, attendance, benefits, employee, goals, human resources, leave, performance, records, recruitment, review, training"
HR-PRF-015,Goal Management Policy,Human Resources,Performance_Management,Performance Management,Internal,Medium,HR Performance Team,2026-04-05,2027-04-05,257,2784,f110ce5f3a804de5d3b0d4cd8e5be54e5f1c9ea9be3e41f61a429aaa2668f17e,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Human_Resources\Performance_Management\HR-PRF-015.txt,"HR, KPI, attendance, benefits, employee, goals, human resources, leave, performance, records, recruitment, review, training"
HR-PRF-016,Performance Governance Standard,Human Resources,Performance_Management,Performance Management,Internal,Medium,HR Performance Team,2026-05-08,2027-05-08,256,2800,9d10684b0fbf0a42729d8ec02f099a64dcd5512c9cd44166f5da58649d358b16,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Human_Resources\Performance_Management\HR-PRF-016.txt,"HR, KPI, attendance, benefits, employee, goals, human resources, leave, performance, records, recruitment, review, training"
HR-PRF-017,Goal Management Policy,Human Resources,Performance_Management,Performance Management,Internal,Medium,HR Performance Team,2026-01-21,2027-01-21,258,2780,b83fa50748081f65c33d0c8f66fa3ca7234e70438e3c92b45fd424e457701795,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Human_Resources\Performance_Management\HR-PRF-017.txt,"HR, KPI, attendance, benefits, employee, goals, human resources, leave, performance, records, recruitment, review, training"
HR-PRF-018,Performance Management Policy,Human Resources,Performance_Management,Performance Management,Internal,Medium,HR Performance Team,2026-01-27,2027-01-27,259,2797,70ce31a819d82bee33d876c72312e6e134ae0f9a7cee43e1654c5be3e3cbf2a5,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Human_Resources\Performance_Management\HR-PRF-018.txt,"HR, KPI, attendance, benefits, employee, goals, human resources, leave, performance, records, recruitment, review, training"
HR-PRF-019,Employee Performance Review Policy,Human Resources,Performance_Management,Performance Management,Internal,Medium,HR Performance Team,2026-04-20,2027-04-20,261,2802,177d5a750da1b90891853fa5ca44c0397b5ff170bbb8f9ff236404d5d463e55a,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Human_Resources\Performance_Management\HR-PRF-019.txt,"HR, KPI, attendance, benefits, employee, goals, human resources, leave, performance, records, recruitment, review, training"
HR-PRF-020,Goal Management Policy,Human Resources,Performance_Management,Performance Management,Internal,Medium,HR Performance Team,2026-06-07,2027-06-07,259,2791,743898e5241458c7d213041bd9155e1056a3d0fc7e990b38fa845cfc3fe0a764,V:\Resume Projects\knowledge-firewall-ai\data\enterprise\Human_Resources\Performance_Management\HR-PRF-020.txt,"HR, KPI, attendance, benefits, employee, goals, human resources, leave, performance, records, recruitment, review, training"
